DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
221704417,1/7/2022 0:00,1/7/2022 0:00,29,17,Devonshire,1723,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),385,35,M,X,108,PARKING LOT,,,IC,Invest Cont,331,,,,21300    DEVONSHIRE                   ST,,34.2651,-118.582
220320538,11/20/2022 0:00,11/20/2022 0:00,1120,3,Southwest,397,1,210,ROBBERY,0325 0104 1822,21,X,X,242,"DISCOUNT STORE (99 CENT,DOLLAR,ETC.",500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,210,,,,4200 S  VERMONT                      AV,,34.0073,-118.298
220811945,7/11/2022 0:00,7/7/2022 0:00,1640,8,West LA,802,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0385 1822,22,F,H,101,STREET,,,IC,Invest Cont,331,,,,1000    GALLOWAY                     ST,,34.0474,-118.5211
220117537,8/4/2022 0:00,8/4/2022 0:00,410,1,Central,148,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1218 0400 0416 1822 2060,30,M,H,102,SIDEWALK,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,230,,,,400 E  4TH                          ST,,34.0459,-118.243
220110359,4/15/2022 0:00,1/16/2022 0:00,1,1,Central,171,1,821,SODOMY/SEXUAL CONTACT B/W PENIS OF ONE PERS TO ANUS OTH,0515 0519 0507 1817 1822 1206 2002,26,F,W,503,HOTEL,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,821,,,,900 W  OLYMPIC                      BL,,34.0454,-118.2658
221821882,12/8/2022 0:00,12/8/2022 0:00,1405,18,Southeast,1802,2,354,THEFT OF IDENTITY,0377 0922,80,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,300 W  92ND                         ST,,33.9528,-118.2785
222106096,2/24/2022 0:00,2/24/2022 0:00,451,21,Topanga,2157,2,901,VIOLATION OF RESTRAINING ORDER,2038,45,M,O,101,STREET,,,AO,Adult Other,901,,,,20300    MOBILE                       ST,,34.1894,-118.5781
231716000,10/1/2023 0:00,10/31/2022 0:00,1700,17,Devonshire,1783,1,121,"RAPE, FORCIBLE",1259 1251 0413 0527 2000 0913 1814 1910 1262,14,F,W,509,MOBILE HOME/TRAILERS/CONSTRUCTION TRAILERS/RV'S/MOTORHOME,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,,,,19100    NORDHOFF                     ST,,34.2355,-118.5492
220221939,12/19/2022 0:00,12/14/2022 0:00,830,2,Rampart,249,1,330,BURGLARY FROM VEHICLE,0344 0329 1601,44,F,H,101,STREET,,,IC,Invest Cont,330,,,,INGRAHAM,BIXEL,34.0517,-118.2637
221309709,4/16/2022 0:00,4/16/2022 0:00,810,13,Newton,1367,2,901,VIOLATION OF RESTRAINING ORDER,1402 0913 2004 2038,32,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,901,998,,,1500 E  46TH                         ST,,34.0018,-118.2478
221813808,7/5/2022 0:00,7/1/2022 0:00,700,18,Southeast,1831,2,354,THEFT OF IDENTITY,0100 0929 1822,33,M,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,12600 S  FIGUEROA                     ST,,33.9188,-118.283
221305224,1/26/2022 0:00,1/26/2022 0:00,2000,13,Newton,1323,2,624,BATTERY - SIMPLE ASSAULT,1313 0445 1218 0416 1309 0432 1822,34,M,H,102,SIDEWALK,308,STICK,IC,Invest Cont,624,,,,GRIFFITH                     AV,17TH                         ST,34.0219,-118.2571
221510154,5/24/2022 0:00,5/20/2022 0:00,1936,15,N Hollywood,1525,2,664,"BUNCO, PETTY THEFT",1402,0,M,O,203,OTHER BUSINESS,,,IC,Invest Cont,664,998,,,6100    LAUREL CANYON                BL,,34.1814,-118.3965
221405740,2/2/2022 0:00,1/20/2022 0:00,1700,14,Pacific,1432,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1300,44,M,O,101,STREET,,,IC,Invest Cont,740,,,,2000    LINCOLN                      BL,,33.9934,-118.46
221415665,8/24/2022 0:00,8/24/2022 0:00,121,14,Pacific,1494,1,440,THEFT PLAIN - PETTY ($950 & UNDER),2004 0344,21,F,B,212,TRANSPORTATION FACILITY (AIRPORT),,,AA,Adult Arrest,440,,,,100    WORLD WAY,,33.9455,-118.4004
221813289,6/25/2022 0:00,6/25/2022 0:00,2240,18,Southeast,1826,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0913 0416 1813 1243,24,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,626,,,,9500    COMPTON                      AV,,33.9507,-118.2461
221004845,1/24/2022 0:00,1/23/2022 0:00,530,10,West Valley,1018,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1300 0344 1822 0385,0,M,W,108,PARKING LOT,,,IC,Invest Cont,331,,,,16100    VALERIO                      ST,,34.2048,-118.4837
221820422,11/9/2022 0:00,11/8/2022 0:00,1,18,Southeast,1862,2,354,THEFT OF IDENTITY,0100 1822 0922,30,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,200 W  117TH                        ST,,33.9274,-118.2761
220116950,7/27/2022 0:00,7/27/2022 0:00,1314,1,Central,157,2,624,BATTERY - SIMPLE ASSAULT,1822 0416 0401 0917,47,M,B,516,SINGLE RESIDENCE OCCUPANCY (SRO'S) LOCATIONS,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,500 S  SAN PEDRO                    ST,,34.0442,-118.2439
220412741,9/2/2022 0:00,9/1/2022 0:00,2000,4,Hollenbeck,424,1,310,BURGLARY,0329 0344 1602,57,F,H,203,OTHER BUSINESS,,,IC,Invest Cont,310,,,,3500 N  BROADWAY,,34.0738,-118.2038
220107449,2/28/2022 0:00,2/28/2022 0:00,2321,1,Central,122,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1822 2004 1266,0,X,X,122,"VEHICLE, PASSENGER/TRUCK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,740,,,,2ND,OLIVE                        ST,34.0572,-118.2481
221316529,8/24/2022 0:00,8/24/2022 0:00,705,13,Newton,1394,2,901,VIOLATION OF RESTRAINING ORDER,2000 0913 1906 2038 1241,36,F,H,710,OTHER PREMISE,,,AO,Adult Other,901,,,,100 E  GAGE                         AV,,33.9824,-118.2739
220408548,5/12/2022 0:00,5/12/2022 0:00,1225,4,Hollenbeck,439,2,901,VIOLATION OF RESTRAINING ORDER,0913 2038 0329 1202,82,F,H,504,OTHER RESIDENCE,,,AA,Adult Arrest,901,,,,1900    LANSDOWNE                    AV,,34.0641,-118.1747
220212359,6/25/2022 0:00,6/24/2022 0:00,2130,2,Rampart,236,2,624,BATTERY - SIMPLE ASSAULT,0400 0416 0446 0417 1822,28,M,H,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,UNION                        AV,BEVERLY                      AV,34.065,-118.2656
220714008,9/12/2022 0:00,9/1/2022 0:00,1206,7,Wilshire,782,2,354,THEFT OF IDENTITY,0377 1822 0922,38,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,6000    COMEY                        AV,,34.0339,-118.3747
220308066,3/25/2022 0:00,3/24/2022 0:00,2130,3,Southwest,343,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1606 0344 0385 1822,42,F,C,108,PARKING LOT,,,IC,Invest Cont,331,,,,5300    OBAMA                        BL,,34.0215,-118.3608
222014068,8/22/2022 0:00,6/13/2022 0:00,1220,20,Olympic,2022,2,354,THEFT OF IDENTITY,0922 0930 1822,47,M,F,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,400 S  MANHATTAN                    PL,,34.0671,-118.3104
221312284,6/3/2022 0:00,6/2/2022 0:00,1445,13,Newton,1361,2,624,BATTERY - SIMPLE ASSAULT,0416 1822,60,M,B,203,OTHER BUSINESS,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,4700 S  BROADWAY,,34.001,-118.2783
221809068,4/8/2022 0:00,4/4/2022 0:00,700,18,Southeast,1842,2,624,BATTERY - SIMPLE ASSAULT,0913 0416,36,M,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,11200 S  BROADWAY,,33.933,-118.2783
220913148,8/28/2022 0:00,8/8/2022 0:00,231,9,Van Nuys,926,1,330,BURGLARY FROM VEHICLE,0344 1300 0358 0352,33,F,W,101,STREET,,,IC,Invest Cont,330,,,,6600    SYLMAR                       AV,,34.1907,-118.4465
221418495,11/3/2022 0:00,11/3/2022 0:00,723,14,Pacific,1465,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,5700    MESMER                       AV,,33.985,-118.4001
221315122,7/28/2022 0:00,7/28/2022 0:00,1830,13,Newton,1333,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0352 1300 0913 0344,55,F,B,101,STREET,,,IC,Invest Cont,341,,,,MAPLE,28TH                         ST,34.0218,-118.2665
222015608,10/9/2022 0:00,10/8/2022 0:00,2035,20,Olympic,2081,1,210,ROBBERY,0401 0344 1822 0945,0,X,X,402,MARKET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,1700 S  WESTERN                      AV,,34.0418,-118.3134
220112529,5/17/2022 0:00,5/11/2022 0:00,1400,1,Central,138,2,354,THEFT OF IDENTITY,0924 1218,40,M,B,101,STREET,,,IC,Invest Cont,354,,,,1900    TRANSIENT,,34.0468,-118.2415
221016744,11/21/2022 0:00,11/19/2022 0:00,1700,10,West Valley,1094,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,17900    LAKE VISTA                   DR,,34.1424,-118.525
220321557,12/8/2022 0:00,11/7/2022 0:00,1505,3,Southwest,355,2,354,THEFT OF IDENTITY,0100 0344 1822,44,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,1800 W  JEFFERSON                    BL,,34.0256,-118.3089
222006230,2/20/2022 0:00,2/14/2022 0:00,1226,20,Olympic,2046,2,354,THEFT OF IDENTITY,0930 1822,23,M,C,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,800 S  BERENDO                      ST,,34.0577,-118.2941
220510583,6/25/2022 0:00,6/25/2022 0:00,5,5,Harbor,529,2,624,BATTERY - SIMPLE ASSAULT,0602 1701 0444 0416 0913 1202,65,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,700    FLINT                        AV,,33.7792,-118.2494
222015810,10/14/2022 0:00,10/13/2022 0:00,300,20,Olympic,2001,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,5100    MAPLEWOOD                    AV,,34.0803,-118.3135
221004020,1/1/2022 0:00,1/1/2022 0:00,120,10,West Valley,1018,1,320,"BURGLARY, ATTEMPTED",1420 0913 0344,18,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AA,Adult Arrest,320,,,,15800    SATICOY                      ST,,34.2085,-118.4771
221816509,8/28/2022 0:00,8/28/2022 0:00,330,18,Southeast,1821,2,624,BATTERY - SIMPLE ASSAULT,0913 0361 0603 1306 2002 0444 0416 0446,38,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,700 W  COLDEN                       AV,,33.9492,-118.287
221320170,10/31/2022 0:00,9/27/2022 0:00,1700,13,Newton,1324,2,624,BATTERY - SIMPLE ASSAULT,0416 0913 0603 0361,24,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",302,BLUNT INSTRUMENT,IC,Invest Cont,624,,,,1300 E  21ST                         ST,,34.0224,-118.2524
220304179,1/4/2022 0:00,1/2/2022 0:00,45,3,Southwest,361,2,354,THEFT OF IDENTITY,0100 0922 1822,39,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,4900    COLISEUM                     ST,,34.0183,-118.3521
220118193,8/14/2022 0:00,8/14/2022 0:00,200,1,Central,163,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0416 1822 1234 0417 0431,31,F,B,716,THEATRE/MOVIE,512,MACE/PEPPER SPRAY,IC,Invest Cont,230,,,,700 S  BROADWAY,,34.0452,-118.2533
221816132,8/22/2022 0:00,8/7/2022 0:00,1400,18,Southeast,1826,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1813 1243 0446 0416 0352 0913 0432,20,F,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,9400    MAIE                         AV,,33.9514,-118.2445
220617224,10/8/2022 0:00,10/7/2022 0:00,1830,6,Hollywood,622,1,330,BURGLARY FROM VEHICLE,1822 1300 1307 0344 1501 0377 0352,28,F,O,707,GARAGE/CARPORT,,,IC,Invest Cont,330,,,,7200    HILLSIDE                     AV,,34.1046,-118.3461
220510345,6/19/2022 0:00,6/19/2022 0:00,115,5,Harbor,526,2,624,BATTERY - SIMPLE ASSAULT,0602 0360 0913 2002 0416 1309,22,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,900 N  MARINE                       AV,,33.7811,-118.2639
231508920,4/26/2023 0:00,12/5/2022 0:00,1200,15,N Hollywood,1541,2,354,THEFT OF IDENTITY,0929 1822,52,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,5000    WHITSETT                     AV,,34.1638,-118.4087
220414365,10/17/2022 0:00,10/16/2022 0:00,2100,4,Hollenbeck,491,1,510,VEHICLE - STOLEN,,0,,,108,PARKING LOT,,,IC,Invest Cont,510,,,,1800 S  SOTO                         ST,,34.0233,-118.2222
222104629,1/20/2022 0:00,1/20/2022 0:00,50,21,Topanga,2134,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1822 0416,42,M,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,230,,,,22000    SHERMAN                      WY,,34.201,-118.606
222113004,8/13/2022 0:00,8/13/2022 0:00,1000,21,Topanga,2156,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1300,40,F,W,108,PARKING LOT,,,IC,Invest Cont,740,,,,21800    VICTORY                      BL,,34.1874,-118.6035
222106905,3/16/2022 0:00,3/16/2022 0:00,1430,21,Topanga,2177,2,888,TRESPASSING,0913 1202,69,F,W,507,CONDOMINIUM/TOWNHOUSE,,,AO,Adult Other,888,,,,21800    BURBANK                      BL,,34.173,-118.6023
220717788,12/14/2022 0:00,12/14/2022 0:00,2020,7,Wilshire,701,1,330,BURGLARY FROM VEHICLE,1300 1307 0344 1822,51,M,W,108,PARKING LOT,,,IC,Invest Cont,330,,,,7900    MELROSE                      AV,,34.0838,-118.3615
221518037,12/1/2022 0:00,12/1/2022 0:00,607,15,N Hollywood,1555,2,354,THEFT OF IDENTITY,377,25,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,11100    HORTENSE                     ST,,34.1545,-118.3729
220412850,9/4/2022 0:00,9/4/2022 0:00,1735,4,Hollenbeck,421,1,210,ROBBERY,0342 0344 0325 1402,0,M,W,203,OTHER BUSINESS,511,VERBAL THREAT,IC,Invest Cont,210,998,,,2100 N  BROADWAY,,34.0732,-118.2189
221821384,11/30/2022 0:00,11/30/2022 0:00,1545,18,Southeast,1844,2,623,BATTERY POLICE (SIMPLE),0356 1212 1822,0,M,O,102,SIDEWALK,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,623,,,,111TH,AVALON,33.9339,-118.2652
220304626,1/13/2022 0:00,1/13/2022 0:00,1150,3,Southwest,361,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1820 0913 0416 1309 1312 0429 0319,27,F,B,101,STREET,307,VEHICLE,IC,Invest Cont,230,,,,COLISEUM                     ST,NICOLET                      AV,34.0183,-118.3504
220504285,1/9/2022 0:00,1/9/2022 0:00,1610,5,Harbor,525,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0202 0344 1822,62,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,440,,,,300 W  D                            ST,,33.774,-118.2646
222013648,6/21/2022 0:00,6/21/2022 0:00,1215,20,Olympic,2055,2,354,THEFT OF IDENTITY,1822 0100 0929 0923 0930,24,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,900 S  MARIPOSA                     AV,,34.0515,-118.2989
220115919,7/10/2022 0:00,7/9/2022 0:00,1217,1,Central,162,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344 1822 0352 2032,23,M,B,503,HOTEL,,,IC,Invest Cont,341,,,,800 S  OLIVE                        ST,,34.0452,-118.2569
220809957,5/25/2022 0:00,5/21/2022 0:00,730,8,West LA,895,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1609,51,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,740,,,,3200    MANNING                      AV,,34.0338,-118.4107
220111942,5/9/2022 0:00,5/9/2022 0:00,415,1,Central,192,1,210,ROBBERY,0344 0334 0308 0355 1310 1822 0432 0302,41,M,B,210,RESTAURANT/FAST FOOD,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,210,,,,200 W  WASHINGTON                   BL,,34.0338,-118.2706
220405244,2/8/2022 0:00,2/8/2022 0:00,1630,4,Hollenbeck,468,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 1300 1309 1307,53,M,H,103,ALLEY,,,IC,Invest Cont,745,,,,2900 E  3RD                          ST,,34.0379,-118.2032
222012801,7/19/2022 0:00,7/17/2022 0:00,503,20,Olympic,2013,2,900,VIOLATION OF COURT ORDER,0913 2038,38,F,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AA,Adult Arrest,900,,,,200 S  SERRANO                      AV,,34.0711,-118.3067
221214280,6/3/2022 0:00,5/29/2022 0:00,100,12,77th Street,1241,2,354,THEFT OF IDENTITY,0100 0935,21,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,6100 S  VICTORIA                     AV,,33.9846,-118.3323
221412814,6/22/2022 0:00,6/22/2022 0:00,2050,14,Pacific,1469,1,210,ROBBERY,1309 1822 1227 0302 0344,39,M,O,102,SIDEWALK,102,HAND GUN,IC,Invest Cont,210,,,,7000    RAMSGATE                     PL,,33.9743,-118.3735
220311637,6/2/2022 0:00,6/2/2022 0:00,534,3,Southwest,313,2,354,THEFT OF IDENTITY,0100 1822 0922,47,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,4000 W  28TH                         ST,,34.0314,-118.3292
220117054,7/27/2022 0:00,7/26/2022 0:00,2200,1,Central,185,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 1822,38,F,W,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,745,,,,9TH                          ST,LOS ANGELES,34.0407,-118.2541
220121376,9/27/2022 0:00,9/23/2022 0:00,530,1,Central,161,2,624,BATTERY - SIMPLE ASSAULT,0416 1822 2034 1414 2004 1218,49,F,W,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,7TH,FIGUEROA,34.0496,-118.2603
221708076,4/24/2022 0:00,4/24/2022 0:00,1045,17,Devonshire,1785,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0913 2002 0429 0416 2000 1814 0344,26,F,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,236,,,,VANALDEN                     AV,PARTHENIA                    ST,34.234,-118.5375
221314819,6/25/2022 0:00,6/24/2022 0:00,2330,13,Newton,1331,1,330,BURGLARY FROM VEHICLE,0344 0352 0377 1300 1307,30,M,W,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,330,,,,3000 S  BROADWAY,,34.0223,-118.2718
221712639,8/19/2022 0:00,8/19/2022 0:00,100,17,Devonshire,1745,2,900,VIOLATION OF COURT ORDER,2038 1210 0913 0562 0602 2004,52,F,H,501,SINGLE FAMILY DWELLING,,,AA,Adult Arrest,900,,,,17000    SAN JOSE                     ST,,34.2612,-118.5023
220710784,6/20/2022 0:00,6/20/2022 0:00,1900,7,Wilshire,724,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325 0415 2024,21,X,X,203,OTHER BUSINESS,,,JO,Juv Other,442,,,,100    THE GROVE                    DR,,34.0736,-118.3563
230804028,12/31/2022 0:00,12/21/2022 0:00,900,8,West LA,842,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1822,64,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,440,,,,1400    COLBY                        AV,,34.0478,-118.4553
221409767,4/25/2022 0:00,4/25/2022 0:00,1300,14,Pacific,1413,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0326 1822 0342 0302 1309,21,M,H,101,STREET,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,230,,,,INDIANA,4TH,33.9946,-118.4724
221407047,3/5/2022 0:00,3/5/2022 0:00,2210,14,Pacific,1431,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0913 2000 0400 0417,53,F,W,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,OCEAN FRONT                  WK,18TH,33.9858,-118.4728
220120153,9/10/2022 0:00,9/10/2022 0:00,330,1,Central,147,2,946,OTHER MISCELLANEOUS CRIME,2004 0344,26,M,W,102,SIDEWALK,,,IC,Invest Cont,946,,,,SAN PEDRO,WINSTON,34.0442,-118.2439
220508650,5/1/2022 0:00,5/1/2022 0:00,1445,5,Harbor,513,2,624,BATTERY - SIMPLE ASSAULT,1259 0416 0417 1822,17,M,H,721,HIGH SCHOOL,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,1200    FIGUEROA                     PL,,33.786,-118.2817
220121294,9/26/2022 0:00,9/26/2022 0:00,1030,1,Central,182,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0913 2000 1814 1813 0444 0429 0408 0448 0416,32,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,1200 S  OLIVE                        ST,,34.0394,-118.2623
222116429,11/7/2022 0:00,11/6/2022 0:00,1715,21,Topanga,2158,1,480,BIKE - STOLEN,344,36,F,W,727,SHOPPING MALL (COMMON AREA),,,IC,Invest Cont,480,,,,6600    CANOGA                       AV,,34.1901,-118.5975
220510810,6/30/2022 0:00,6/29/2022 0:00,2130,5,Harbor,507,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0329 0344 0385 1300,27,F,C,101,STREET,,,IC,Invest Cont,331,,,,1300    PLAZA DEL AMO,,33.8206,-118.2996
222007629,3/27/2022 0:00,3/25/2022 0:00,1155,20,Olympic,2074,2,624,BATTERY - SIMPLE ASSAULT,0416 0603 0445 1822,53,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,1400 S  HARVARD                      BL,,34.0462,-118.3041
221112887,8/19/2022 0:00,8/18/2022 0:00,1030,11,Northeast,1148,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1609 0394,18,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,341,,,,4600 N  FIGUEROA                     ST,,34.1051,-118.2107
220304524,1/12/2022 0:00,1/12/2022 0:00,1720,3,Southwest,328,1,480,BIKE - STOLEN,1251 1822 0344,29,F,O,203,OTHER BUSINESS,,,IC,Invest Cont,480,,,,3100 S  HOOVER                       ST,,34.0263,-118.284
221115776,11/1/2022 0:00,11/1/2022 0:00,400,11,Northeast,1142,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0913 2000 1814 1813 0446 0416 0400 0444 0408 1206,21,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,236,,,,4500    KINGSWELL                    AV,,34.1027,-118.2874
220612209,6/24/2022 0:00,6/24/2022 0:00,1100,6,Hollywood,639,2,624,BATTERY - SIMPLE ASSAULT,0913 0400 0416 1810,70,M,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,1800 N  HARVARD                      BL,,34.1039,-118.305
221907062,3/16/2022 0:00,3/15/2022 0:00,1945,19,Mission,1905,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1402 0329 1300 1817,48,M,O,108,PARKING LOT,,,AA,Adult Arrest,740,998,,,13800    FOOTHILL                     BL,,34.3155,-118.4343
220211016,5/27/2022 0:00,5/27/2022 0:00,1630,2,Rampart,291,1,220,ATTEMPTED ROBBERY,1266 1822 0325 0444 0945,44,M,H,203,OTHER BUSINESS,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,220,,,,1300 S  ALVARADO                     ST,,34.0473,-118.2827
220204714,1/18/2022 0:00,1/15/2022 0:00,1130,2,Rampart,218,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,1100 W  KENSINGTON                   RD,,34.0731,-118.2577
220612932,7/7/2022 0:00,7/5/2022 0:00,130,6,Hollywood,668,2,354,THEFT OF IDENTITY,1822,56,M,W,710,OTHER PREMISE,,,IC,Invest Cont,354,,,,1100 N  WESTERN                      AV,,34.0944,-118.3125
221612543,9/18/2022 0:00,9/17/2022 0:00,1430,16,Foothill,1634,1,310,BURGLARY,1607 0344,0,M,W,109,PARK/PLAYGROUND,,,IC,Invest Cont,310,,,,FOOTHILL,GLENOAKS,34.2664,-118.3843
220818299,12/18/2022 0:00,12/13/2022 0:00,1200,8,West LA,887,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0447 0554,17,F,W,501,SINGLE FAMILY DWELLING,212,BOTTLE,AO,Adult Other,627,,,,9100    HILLSBORO                    DR,,34.0417,-118.3887
